http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72312_news_cover_photo_slider.jpg,27-10-2022 22:08,Торага Жогорку Кенеша Нурланбек Шакиев принял участие в заседании Совета МПА СНГ в Самарканде,Торага Жогорку Кенеша Нурланбек Шакиев принял участие в заседании Совета МПА СНГ в Самарканде
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72290_news_cover_photo_slider.jpg,27-10-2022 17:17,Депутаты Жогорку Кенеша приняли участие в заседаниях Постоянных комиссий МПА СНГ,Депутаты Жогорку Кенеша приняли участие в заседаниях Постоянных комиссий МПА СНГ
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72273_news_cover_photo_slider.jpg,27-10-2022 16:48,Торага Жогорку Кенеша Нурланбек Шакиев встретился с Председателем Законодательной палаты Олий Мажлиса Узбекистана Нурдинжоном Исмоиловым,Торага Жогорку Кенеша Нурланбек Шакиев встретился с Председателем Законодательной палаты Олий Мажлиса Узбекистана Нурдинжоном Исмоиловым
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72286_news_cover_photo_slider.jpg,27-10-2022 16:32,Депутаты А.Исатбек кызы и Ж.Таалайбек кызы приняли участие в заседании Молодежной межпарламентской ассамблеи СНГ,Депутаты А.Исатбек кызы и Ж.Таалайбек кызы приняли участие в заседании Молодежной межпарламентской ассамблеи СНГ
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72258_news_cover_photo_slider.jpg,27-10-2022 15:23,Торага Жогорку Кенеша Нурланбек Шакиев встретился с Председателем Сената Олий Мажлиса Узбекистана Танзилой Нарбаевой,Торага Жогорку Кенеша Нурланбек Шакиев встретился с Председателем Сената Олий Мажлиса Узбекистана Танзилой Нарбаевой
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72256_news_cover_photo_slider.jpg,27-10-2022 15:18,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/73/thumb_72251_news_cover_photo_slider.jpg,27-10-2022 12:58,Рассмотрен законопроект «О внесении изменений в Закон Кыргызской Республики «О государственных закупках»,Рассмотрен законопроект «О внесении изменений в Закон Кыргызской Республики «О государственных закупках»
http://kenesh.kg//uploads/media/news_cover_photo/0001/72/thumb_71003_news_cover_photo_slider.jpg,26-09-2022 15:50,Профильный комитет рассмотрел законопроект о добровольной легализации и амнистии активов физических лиц,Профильный комитет рассмотрел законопроект о добровольной легализации и амнистии активов физических лиц
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70997_news_cover_photo_slider.jpg,26-09-2022 14:36,Комитет Жогорку Кенеша одобрил законопроект «О волонтерской деятельности» в первом чтении,Комитет Жогорку Кенеша одобрил законопроект «О волонтерской деятельности» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70990_news_cover_photo_slider.jpg,26-09-2022 12:03,Комитет по аграрной политике заслушал отчет об исполнении государственного бюджета КР за 2021 год,Комитет по аграрной политике заслушал отчет об исполнении государственного бюджета КР за 2021 год
None,26-09-2022 11:00,Комитет по социальной политике рассмотрел ряд законопроектов,Комитет по социальной политике рассмотрел и одобрил в первом чтении проект Закона Кыргызской Республики «О внесении изменений в Закон Кыргызской Республики «О внешней миграции».
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70969_news_cover_photo_slider.jpg,24-09-2022 17:37,Депутаты Жогорку Кенеша встретились с представителями кыргызской диаспоры Санкт-Петербурга,Депутаты Жогорку Кенеша встретились с представителями кыргызской диаспоры Санкт-Петербурга
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70966_news_cover_photo_slider.jpg,23-09-2022 21:21,Депутат К.Сулайманов поднял вопрос о ситуации на кыргызско-таджикской границе на заседании Постоянной комиссии МПА СНГ по вопросам обороны и безопасности,Депутат К.Сулайманов поднял вопрос о ситуации на кыргызско-таджикской границе на заседании Постоянной комиссии МПА СНГ по вопросам обороны и безопасности
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70962_news_cover_photo_slider.jpg,23-09-2022 21:02,Депутаты И.Матраимов и Б.Чойбеков приняли участие в заседаниях Постоянных комиссий МПА СНГ,Депутаты И.Матраимов и Б.Чойбеков приняли участие в заседаниях Постоянных комиссий МПА СНГ
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70958_news_cover_photo_slider.jpg,23-09-2022 11:09,Поздравление Торага Жогорку Кенеша Кыргызской Республики Таланта Мамытова с 23 сентября - Днем государственного языка,Поздравление Торага Жогорку Кенеша Кыргызской Республики Таланта Мамытова с 23 сентября - Днем государственного языка
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70932_news_cover_photo_slider.png,22-09-2022 15:38,Депутаты Жогорку Кенеша отправятся в Баткенскую область для проведения встреч с населением на местах,Депутаты Жогорку Кенеша отправятся в Баткенскую область для проведения встреч с населением на местах
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70918_news_cover_photo_slider.jpg,22-09-2022 10:19,Жогорку Кенеш заслушивает информацию Кабинета министров о ситуации на кыргызско-таджикском участке государственной границы в Баткенской области и Чон-Алайском районе Ошской области,Жогорку Кенеш заслушивает информацию Кабинета министров о ситуации на кыргызско-таджикском участке государственной границы в Баткенской области и Чон-Алайском районе Ошской области
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70562_news_cover_photo_slider.png,22-09-2022 08:09,22 сентября состоится заседание Жогорку Кенеша Кыргызской Республики,22 сентября состоится заседание Жогорку Кенеша Кыргызской Республики
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70887_news_cover_photo_slider.jpg,21-09-2022 15:25,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70885_news_cover_photo_slider.jpeg,21-09-2022 15:06,Направлен на голосование законопроект «О нотариате» в первом чтении,Направлен на голосование законопроект «О нотариате» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70884_news_cover_photo_slider.jpeg,21-09-2022 14:39,Предлагаются изменения в закон «О местной государственной администрации и органах местного самоуправления»,Предлагаются изменения в закон «О местной государственной администрации и органах местного самоуправления»
http://kenesh.kg//uploads/media/news_cover_photo/0001/71/thumb_70883_news_cover_photo_slider.jpeg,21-09-2022 14:31,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О противодействии финансированию террористической деятельности и легализации (отмыванию) преступных доходов»,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О противодействии финансированию террористической деятельности и легализации (отмыванию) преступных доходов»
http://kenesh.kg//uploads/media/news_cover_photo/0001/69/thumb_68873_news_cover_photo_slider.jpg,05-05-2022 16:17,Команда Жогорку Кенеша заняла второе место в турнире по футзалу «Мурас»,Команда Жогорку Кенеша заняла второе место в турнире по футзалу «Мурас»
http://kenesh.kg//uploads/media/news_cover_photo/0001/69/thumb_68855_news_cover_photo_slider.jpg,04-05-2022 14:57,Команда Жогорку Кенеша во главе с Торага Т. Мамытовым приняла участие в турнире по футзалу «Мурас»,Команда Жогорку Кенеша во главе с Торага Т. Мамытовым приняла участие в турнире по футзалу «Мурас»
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69110_news_cover_photo_slider.jpg,29-04-2022 16:28,Начал свою работу ориентационный семинар для депутатов Жогорку Кенеша Кыргызской Республики VII созыва,Начал свою работу ориентационный семинар для депутатов Жогорку Кенеша Кыргызской Республики VII созыва
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69079_news_cover_photo_slider.jpg,28-04-2022 12:38,Депутаты Жогорку Кенеша К. Талиева и Г. Култаева принимают участие в выездном семинаре по вопросам противодействия торговле людьми,Депутаты Жогорку Кенеша К. Талиева и Г. Култаева принимают участие в выездном семинаре по вопросам противодействия торговле людьми
http://kenesh.kg//uploads/media/news_cover_photo/0001/69/thumb_68849_news_cover_photo_slider.jpeg,27-04-2022 14:55,Чингиз Айдарбеков встретился с Чрезвычайным и Полномочным послом Турции в Кыргызской Республике  Ахмет Садык Доганом,Чингиз Айдарбеков встретился с Чрезвычайным и Полномочным послом Турции в Кыргызской Республике  Ахмет Садык Доганом
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69066_news_cover_photo_slider.jpg,27-04-2022 12:15,Торага Талант Мамытов встретился с учителями и учениками специальной (вспомогательной) школы №22 города Бишкек,Торага Талант Мамытов встретился с учителями и учениками специальной (вспомогательной) школы №22 города Бишкек
http://kenesh.kg//uploads/media/news_cover_photo/0001/69/thumb_68863_news_cover_photo_slider.jpg,23-04-2022 12:10,"Делегация Жогорку Кенеша приняла участие в IX заседании Комиссии ТюркПА по социальным, культурным и гуманитарным вопросам","Делегация Жогорку Кенеша приняла участие в IX заседании Комиссии ТюркПА по социальным, культурным и гуманитарным вопросам"
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69010_news_cover_photo_slider.jpg,21-04-2022 15:58,Председатель профильного Комитета Жогорку Кенеша М.Алиев и Акыйкатчы КР А.Абдрахматова обсудили вопросы в сферах соблюдения прав и свобод человека,Председатель профильного Комитета Жогорку Кенеша М.Алиев и Акыйкатчы КР А.Абдрахматова обсудили вопросы в сферах соблюдения прав и свобод человека
None,21-04-2022 13:27,Депутаты Жогорку Кенеша Эльдар Сулайманов и Медербек Алиев встретились с участниками проекта «Молодежный парламент»,"Сегодня, 21 апреля депутаты Жогорку Кенеша Кыргызской Республики Эльдар Сулайманов и Медербек Алиев встретились с участниками проекта «Молодежный парламент»."
http://kenesh.kg//uploads/media/news_cover_photo/0001/69/thumb_68992_news_cover_photo_slider.jpg,21-04-2022 12:58,Торага Жогорку Кенеша Талант Мамытов вручил награды деятелям культуры,Торага Жогорку Кенеша Талант Мамытов вручил награды деятелям культуры
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69169_news_cover_photo_slider.jpg,21-04-2022 12:03,Депутаты заслушали информацию Кабинета министров Кыргызской Республики о подготовке к туристическому сезону 2022 года,Депутаты заслушали информацию Кабинета министров Кыргызской Республики о подготовке к туристическому сезону 2022 года
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69168_news_cover_photo_slider.jpg,21-04-2022 11:35,Направлены на голосование законопроекты «О Дорожном фонде» и «О внесении изменений в Бюджетный кодекс Кыргызской Республики» в третьем чтении,Направлены на голосование законопроекты «О Дорожном фонде» и «О внесении изменений в Бюджетный кодекс Кыргызской Республики» в третьем чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69009_news_cover_photo_slider.jpg,21-04-2022 10:53,Депутат Ырысбек Атажанов: «Проблема c доступом к чистой воде в г. Кызыл-Кия стоит остро»,Депутат Ырысбек Атажанов: «Проблема c доступом к чистой воде в г. Кызыл-Кия стоит остро»
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69008_news_cover_photo_slider.jpg,21-04-2022 10:49,Депутаты обозначили вопросы социально-экономического характера,Депутаты обозначили вопросы социально-экономического характера
http://kenesh.kg//uploads/media/news_cover_photo/0001/70/thumb_69166_news_cover_photo_slider.jpg,21-04-2022 10:44,Депутаты Жогорку Кенеша подняли вопросы инфраструктурного и социального развития регионов,Депутаты Жогорку Кенеша подняли вопросы инфраструктурного и социального развития регионов
None,30-09-2021 11:07,Депутаты Карамат Орозова и Закир Шарапов подняли социально-экономические вопросы жителей Баткенской области,"На заседании Жогорку Кенеша сегодня, 30 сентября, депутаты Карамат Орозова и Закир Шарапов в ходе рассмотрения вопроса «разное»  подняли социально-экономические вопросы жителей Баткенской области."
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67122_news_cover_photo_slider.jpg,30-09-2021 09:57,Торага Талант Мамытов встретился с губернатором Новосибирской области Андреем Травниковым,Торага Талант Мамытов встретился с губернатором Новосибирской области Андреем Травниковым
http://kenesh.kg//uploads/media/news_cover_photo/0001/67/thumb_66817_news_cover_photo_slider.jpg,30-09-2021 09:25,Состоятся общественные слушания по проекту Закона КР «О внесении изменений в некоторые законодательные акты Кыргызской Республики в сфере энергосбережения»,Состоятся общественные слушания по проекту Закона КР «О внесении изменений в некоторые законодательные акты Кыргызской Республики в сфере энергосбережения»
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67104_news_cover_photo_slider.jpg,30-09-2021 08:54,Парламентская делегация во главе с Торага Талантом Мамытовым прибыла в Российскую Федерацию,Парламентская делегация во главе с Торага Талантом Мамытовым прибыла в Российскую Федерацию
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67103_news_cover_photo_slider.jpg,29-09-2021 19:17,30 сентября  состоится заседание Жогорку Кенеша,30 сентября  состоится заседание Жогорку Кенеша
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67098_news_cover_photo_slider.JPG,29-09-2021 17:51,Рассмотрен пакет законопроектов об определении порядка организации деятельности судебных органов во втором чтении,Рассмотрен пакет законопроектов об определении порядка организации деятельности судебных органов во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67096_news_cover_photo_slider.png,29-09-2021 17:27,Рассмотрен законопроект об идентификации мобильных устройств,Рассмотрен законопроект об идентификации мобильных устройств
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67088_news_cover_photo_slider.JPG,29-09-2021 15:44,Избран председатель Национального банка Кыргызской Республики,Избран председатель Национального банка Кыргызской Республики
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67061_news_cover_photo_slider.JPG,29-09-2021 12:50,Жогорку Кенеш одобрил отставку председателя Национального банка Кыргызской Республики Т. Абдыгулова,Жогорку Кенеш одобрил отставку председателя Национального банка Кыргызской Республики Т. Абдыгулова
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67053_news_cover_photo_slider.JPG,29-09-2021 09:39,На Х пленарном заседании ТюркПА принята Туркестанская декларация,На Х пленарном заседании ТюркПА принята Туркестанская декларация
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67007_news_cover_photo_slider.JPG,28-09-2021 10:44,Заместитель Торага Жогорку Кенеша Аида Касымалиева приняла участие в международном онлайн-семинаре,Заместитель Торага Жогорку Кенеша Аида Касымалиева приняла участие в международном онлайн-семинаре
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67015_news_cover_photo_slider.jpg,28-09-2021 09:03,Торага Жогорку Кенеша Талант Мамытов встретился с Председателем Мажилиса Казахстана Нурланом Нигматулиным,Торага Жогорку Кенеша Талант Мамытов встретился с Председателем Мажилиса Казахстана Нурланом Нигматулиным
http://kenesh.kg//uploads/media/news_cover_photo/0001/68/thumb_67003_news_cover_photo_slider.JPG,27-09-2021 15:01,По инициативе депутата А.Алтыбаевой прошел Форум женщин-лидеров,По инициативе депутата А.Алтыбаевой прошел Форум женщин-лидеров
None,27-09-2021 14:48,Планируется закупить 40 машин скорой помощи,"Комитет по социальным вопросам, образованию, науке, культуре и здравоохранению сегодня, 27 сентября рассмотрел и одобрил проект распоряжения Кабинета Министров Кыргызской Республики «Об одобрении проекта Соглашения «О предоставлении гранта из средств Евразийского фонда стабилизации и развития для финансирования проекта «Экстренное реагирование на последствия COVID-19» между Кыргызской Республикой и Евразийским банком развития»."
http://kenesh.kg//uploads/media/news_cover_photo/0001/67/thumb_66988_news_cover_photo_slider.jpg,27-09-2021 11:20,Профильный Комитет одобрил законопроект «О драгоценных металлах и драгоценных камнях» в первом чтении,Профильный Комитет одобрил законопроект «О драгоценных металлах и драгоценных камнях» в первом чтении
None,17-06-2021 20:51,Депутаты заслушали информацию Кабинета Министров об антикризисной программе и о сложившейся ситуации с поливной водой в регионах,Информацию по данным вопросам представил председатель Кабинета Министров Кыргызской Республики Улукбек Марипов.
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65249_news_cover_photo_slider.JPG,17-06-2021 16:49,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65244_news_cover_photo_slider.JPG,17-06-2021 16:32,Жогорку Кенеш заслушал отчет о деятельности Счетной палаты Кыргызской Республики за 2020 год,Жогорку Кенеш заслушал отчет о деятельности Счетной палаты Кыргызской Республики за 2020 год
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65215_news_cover_photo_slider.jpg,17-06-2021 16:31,"В Кыргызстане состоится Курултай женщин Кыргызстана ""Лидерство и солидарность""","В Кыргызстане состоится Курултай женщин Кыргызстана ""Лидерство и солидарность"""
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65209_news_cover_photo_slider.JPG,17-06-2021 14:53,Рассмотрен законопроект о ратификации Соглашения о создании Узбекско-Кыргызского Фонда развития,Рассмотрен законопроект о ратификации Соглашения о создании Узбекско-Кыргызского Фонда развития
None,17-06-2021 13:11,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О государственном ипотечном жилищном кредитовании»,"Инициаторы законопроекта – депутаты Аалы Карашев, Айнура Осмонова."
None,17-06-2021 12:20,Рассмотрен законопроект о ратификации Соглашения между Кыргызской Республикой и Венгрией об исключении двойного налогообложения,Соглашения об избежании двойного налогообложения рассматриваются в качестве средства привлечения прямых иностранных инвестиций в экономику республики.
None,17-06-2021 12:18,Направлен на голосование законопроект о ратификации Соглашения о финансировании между КР и МАР (Дополнительное финансирование в рамках Третьего проекта сельских инвестиций (по реагированию на COVID-19),Инициатор – Кабинет министров КР.
None,17-06-2021 11:09,Рассмотрен законопроект «О внесении изменений в Закон КР «О введении безвизового режима для граждан некоторых государств сроком до 60 дней»,"Инициатор – Кабинет министров, постановление № 75 от 05.03.21."
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65123_news_cover_photo_slider.JPG,16-06-2021 17:36,Депутаты заслушали информацию государственных органов по факту исчезновения Орхана Инанды,Депутаты заслушали информацию государственных органов по факту исчезновения Орхана Инанды
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65089_news_cover_photo_slider.jpg,16-06-2021 16:12,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65129_news_cover_photo_slider.JPG,16-06-2021 15:53,Рассмотрен проект конституционного Закона «О Центральной комиссии по выборам и проведению референдумов КР» в первом чтении,Рассмотрен проект конституционного Закона «О Центральной комиссии по выборам и проведению референдумов КР» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65115_news_cover_photo_slider.JPG,16-06-2021 15:00,Избраны заместители председателей профильных Комитетов Жогорку Кенеша Кыргызской Республики,Избраны заместители председателей профильных Комитетов Жогорку Кенеша Кыргызской Республики
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65075_news_cover_photo_slider.jpg,16-06-2021 14:27,Депутаты Жогорку Кенеша на выездном заседании ознакомились с ходом строительства автодороги Север - Юг,Депутаты Жогорку Кенеша на выездном заседании ознакомились с ходом строительства автодороги Север - Юг
http://kenesh.kg//uploads/media/news_cover_photo/0001/66/thumb_65071_news_cover_photo_slider.JPG,16-06-2021 12:01,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О лотереях» в первом чтении,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О лотереях» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63279_news_cover_photo_slider.jpg,20-04-2021 13:16,Бейшеналы Нурдинов предложил отдавать тендера на строительство дорог отечественным подрядчикам,Бейшеналы Нурдинов предложил отдавать тендера на строительство дорог отечественным подрядчикам
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63293_news_cover_photo_slider.jpg,20-04-2021 10:49,Профильные Комитеты обсуждают отчет Генерального прокурора КР о состоянии законности в КР в 2020 году,Профильные Комитеты обсуждают отчет Генерального прокурора КР о состоянии законности в КР в 2020 году
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63266_news_cover_photo_slider.jpg,19-04-2021 21:57,Комитет по правопорядку провел круглый стол по проблеме похищения лиц с целью вступления в брак,Комитет по правопорядку провел круглый стол по проблеме похищения лиц с целью вступления в брак
None,19-04-2021 11:13,Профильный Комитет одобрил в первом чтении законопроект «Об охране зеленых насаждений в населенных пунктах Кыргызской Республики»,"Инициаторы законопроекта депутаты Жогорку Кенеша Кыргызской Республики А.Мамашова, Р.Туманбаева, К.Иманалиев, Н.Никитенко, Ш.Атазов, Б.Аманова, А.Осмонов,  М.Мавлянова, С.Исманов, А.Кемелов, Ж.Акаев, Ж.Жоробеков."
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63248_news_cover_photo_slider.jpg,18-04-2021 09:43,"Талант Мамытов встретился с соотечественниками, проживающими в Санкт-Петербурге","Талант Мамытов встретился с соотечественниками, проживающими в Санкт-Петербурге"
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63246_news_cover_photo_slider.jpg,17-04-2021 15:18,Некролог,Некролог
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63245_news_cover_photo_slider.jpg,17-04-2021 08:38,Аида Касымалиева принимает участие в информационном семинаре  «Продвижение независимой судебной власти для улучшения доступа к правосудию уязвимых групп населения»,Аида Касымалиева принимает участие в информационном семинаре  «Продвижение независимой судебной власти для улучшения доступа к правосудию уязвимых групп населения»
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63239_news_cover_photo_slider.jpg,16-04-2021 19:22,Премия Межпарламентской Ассамблеи СНГ имени Чингиза Айтматова вручена белорусскому литературоведу Владимиру Гниломедову,Премия Межпарламентской Ассамблеи СНГ имени Чингиза Айтматова вручена белорусскому литературоведу Владимиру Гниломедову
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63232_news_cover_photo_slider.jpg,16-04-2021 17:56,Делегация Жогорку Кенеша приняла участие в 52-м пленарном заседании МПА СНГ,Делегация Жогорку Кенеша приняла участие в 52-м пленарном заседании МПА СНГ
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63224_news_cover_photo_slider.jpg,16-04-2021 16:47,Состоялось очередное заседание депутатской комиссии по расследованию деятельности ОсОО «Вертекс Голд Компани»,Состоялось очередное заседание депутатской комиссии по расследованию деятельности ОсОО «Вертекс Голд Компани»
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63217_news_cover_photo_slider.jpg,16-04-2021 16:08,Торага Талант Мамытов провел переговоры с Председателем Сената Парламента Республики Казахстан Мауленом Ашимбаевым,Торага Талант Мамытов провел переговоры с Председателем Сената Парламента Республики Казахстан Мауленом Ашимбаевым
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63215_news_cover_photo_slider.jpg,16-04-2021 14:06,Талант Мамытов встретился со спикером Национального Собрания Армении Араратом Мирзояном,Талант Мамытов встретился со спикером Национального Собрания Армении Араратом Мирзояном
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63200_news_cover_photo_slider.jpg,16-04-2021 12:57,Торага Талант Мамытов встретился с Председателем Сената Олий Мажлиса Республики Узбекистан Танзилой Нарбаевой,Торага Талант Мамытов встретился с Председателем Сената Олий Мажлиса Республики Узбекистан Танзилой Нарбаевой
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63190_news_cover_photo_slider.jpg,16-04-2021 09:41,Талант Мамытов награжден медалью Межпарламентской Ассамблеи СНГ «За укрепление парламентского сотрудничества»,Талант Мамытов награжден медалью Межпарламентской Ассамблеи СНГ «За укрепление парламентского сотрудничества»
http://kenesh.kg//uploads/media/news_cover_photo/0001/64/thumb_63185_news_cover_photo_slider.jpg,16-04-2021 08:31,Делегация Жогорку Кенеша во главе с Торага Талантом Мамытовым приняла участие в заседании Совета Межпарламентской Ассамблеи СНГ,Делегация Жогорку Кенеша во главе с Торага Талантом Мамытовым приняла участие в заседании Совета Межпарламентской Ассамблеи СНГ
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61506_news_cover_photo_slider.jpg,10-02-2021 13:16,Депутат Самат Исманов обеспокоен использованием антибиотиков при производстве мясомолочной продукции,Депутат Самат Исманов обеспокоен использованием антибиотиков при производстве мясомолочной продукции
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61511_news_cover_photo_slider.jpg,10-02-2021 13:06,Рассмотрен законопроект о ратификации Протокола о внесении изменений в Протокол об условиях и переходных положениях по применению КР Договора о ЕАЭС от 29 мая 2014 года,Рассмотрен законопроект о ратификации Протокола о внесении изменений в Протокол об условиях и переходных положениях по применению КР Договора о ЕАЭС от 29 мая 2014 года
None,10-02-2021 12:55,Направлен на голосование законопроект «О внесении изменений в Закон КР «О платежной системе КР» во втором чтении,Информацию о законопроекте представил председатель Комитета по экономической и фискальной политике Жогорку Кенеша Кыргызской Республики  Салайдин Айдаров.
None,10-02-2021 12:51,Экономические законы приводятся в соответствие с кодексами КР о нарушениях и о проступках,Законопроект «О внесении изменений в некоторые законодательные акты КР по приведению в соответствие с кодексами КР о нарушениях и о проступках» направлен на голосование в третьем чтении.
None,10-02-2021 12:42,"Направлен на голосование законопроект о внесении поправок в закон «О залоге», Гражданский кодекс, Кодекс о нарушениях",Информацию о законопроекте представил председатель Комитета по экономической и фискальной политике Жогорку Кенеша Кыргызской Республики  Салайдин Айдаров.
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61518_news_cover_photo_slider.JPG,10-02-2021 12:41,Рассмотрен законопроект «О внесении изменений в Лесной кодекс Кыргызской Республики» в третьем чтении,Рассмотрен законопроект «О внесении изменений в Лесной кодекс Кыргызской Республики» в третьем чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61624_news_cover_photo_slider.jpg,10-02-2021 11:55,Депутаты Жогорку Кенеша обсудили текущую ситуацию в сфере семеноводства,Депутаты Жогорку Кенеша обсудили текущую ситуацию в сфере семеноводства
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61488_news_cover_photo_slider.jpg,10-02-2021 10:40,Законопроект о развитии инклюзивного образования направлен на голосование в третьем чтении,Законопроект о развитии инклюзивного образования направлен на голосование в третьем чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61501_news_cover_photo_slider.JPG,09-02-2021 15:22,Профильный Комитет одобрил поправки в законы «О государственных закупках» и «Об акционерных обществах»,Профильный Комитет одобрил поправки в законы «О государственных закупках» и «Об акционерных обществах»
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61477_news_cover_photo_slider.JPG,09-02-2021 13:42,Проект Конституции Кыргызской Республики размещен на официальном сайте Жогорку Кенеша,Проект Конституции Кыргызской Республики размещен на официальном сайте Жогорку Кенеша
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61455_news_cover_photo_slider.JPG,09-02-2021 11:49,Профильным Комитетом одобрен ряд международных соглашений,Профильным Комитетом одобрен ряд международных соглашений
http://kenesh.kg//uploads/media/news_cover_photo/0001/62/thumb_61424_news_cover_photo_slider.JPG,08-02-2021 14:54,Профильный Комитет рассмотрел законопроект «О Манасе»,Профильный Комитет рассмотрел законопроект «О Манасе»
